store_id,sku_id,snapshot_date,stock_on_hand,reorder_point,safety_stock,last_restock_date
21,1125,2025-10-31,94,20,10,2025-10-24
2,1051,2025-10-31,127,20,10,2025-10-24
29,1145,2025-10-31,63,20,10,2025-10-24
15,1187,2025-10-31,47,20,10,2025-10-24
18,1193,2025-10-31,94,20,10,2025-10-24
5,1034,2025-10-31,128,20,10,2025-10-24
28,1150,2025-10-31,37,20,10,2025-10-24
11,1005,2025-10-31,101,20,10,2025-10-24
18,1133,2025-10-31,40,20,10,2025-10-24
5,1186,2025-10-31,15,20,10,2025-10-24
44,1035,2025-10-31,27,20,10,2025-10-24
26,1078,2025-10-31,106,20,10,2025-10-24
22,1123,2025-10-31,101,20,10,2025-10-24
12,1194,2025-10-31,56,20,10,2025-10-24
38,1161,2025-10-31,40,20,10,2025-10-24
38,1060,2025-10-31,36,20,10,2025-10-24
1,1178,2025-10-31,24,20,10,2025-10-24
36,1174,2025-10-31,147,20,10,2025-10-24
48,1045,2025-10-31,24,20,10,2025-10-24
26,1028,2025-10-31,27,20,10,2025-10-24
50,1070,2025-10-31,111,20,10,2025-10-24
46,1101,2025-10-31,99,20,10,2025-10-24
39,1109,2025-10-31,145,20,10,2025-10-24
8,1150,2025-10-31,64,20,10,2025-10-24
48,1184,2025-10-31,18,20,10,2025-10-24
36,1052,2025-10-31,145,20,10,2025-10-24
4,1119,2025-10-31,128,20,10,2025-10-24
12,1167,2025-10-31,122,20,10,2025-10-24
27,1066,2025-10-31,92,20,10,2025-10-24
14,1112,2025-10-31,56,20,10,2025-10-24
24,1088,2025-10-31,40,20,10,2025-10-24
8,1060,2025-10-31,147,20,10,2025-10-24
26,1008,2025-10-31,10,20,10,2025-10-24
28,1151,2025-10-31,104,20,10,2025-10-24
32,1100,2025-10-31,68,20,10,2025-10-24
21,1003,2025-10-31,99,20,10,2025-10-24
15,1199,2025-10-31,77,20,10,2025-10-24
48,1069,2025-10-31,135,20,10,2025-10-24
5,1111,2025-10-31,31,20,10,2025-10-24
2,1067,2025-10-31,48,20,10,2025-10-24
19,1067,2025-10-31,113,20,10,2025-10-24
28,1034,2025-10-31,65,20,10,2025-10-24
30,1120,2025-10-31,77,20,10,2025-10-24
49,1153,2025-10-31,41,20,10,2025-10-24
50,1038,2025-10-31,35,20,10,2025-10-24
46,1122,2025-10-31,119,20,10,2025-10-24
4,1159,2025-10-31,58,20,10,2025-10-24
34,1070,2025-10-31,36,20,10,2025-10-24
42,1100,2025-10-31,39,20,10,2025-10-24
48,1131,2025-10-31,96,20,10,2025-10-24
24,1167,2025-10-31,36,20,10,2025-10-24
32,1089,2025-10-31,16,20,10,2025-10-24
40,1027,2025-10-31,54,20,10,2025-10-24
31,1105,2025-10-31,49,20,10,2025-10-24
26,1060,2025-10-31,134,20,10,2025-10-24
23,1155,2025-10-31,128,20,10,2025-10-24
9,1197,2025-10-31,53,20,10,2025-10-24
49,1057,2025-10-31,49,20,10,2025-10-24
37,1006,2025-10-31,45,20,10,2025-10-24
17,1078,2025-10-31,51,20,10,2025-10-24
48,1050,2025-10-31,118,20,10,2025-10-24
43,1097,2025-10-31,65,20,10,2025-10-24
29,1120,2025-10-31,14,20,10,2025-10-24
37,1151,2025-10-31,74,20,10,2025-10-24
37,1048,2025-10-31,72,20,10,2025-10-24
49,1080,2025-10-31,84,20,10,2025-10-24
13,1056,2025-10-31,30,20,10,2025-10-24
5,1043,2025-10-31,103,20,10,2025-10-24
13,1174,2025-10-31,39,20,10,2025-10-24
32,1077,2025-10-31,54,20,10,2025-10-24
23,1168,2025-10-31,80,20,10,2025-10-24
16,1057,2025-10-31,69,20,10,2025-10-24
1,1168,2025-10-31,62,20,10,2025-10-24
16,1175,2025-10-31,25,20,10,2025-10-24
27,1118,2025-10-31,125,20,10,2025-10-24
20,1120,2025-10-31,61,20,10,2025-10-24
8,1200,2025-10-31,96,20,10,2025-10-24
27,1187,2025-10-31,20,20,10,2025-10-24
19,1079,2025-10-31,105,20,10,2025-10-24
45,1011,2025-10-31,53,20,10,2025-10-24
34,1007,2025-10-31,125,20,10,2025-10-24
7,1050,2025-10-31,71,20,10,2025-10-24
31,1061,2025-10-31,148,20,10,2025-10-24
5,1168,2025-10-31,29,20,10,2025-10-24
1,1070,2025-10-31,126,20,10,2025-10-24
29,1172,2025-10-31,117,20,10,2025-10-24
21,1065,2025-10-31,85,20,10,2025-10-24
43,1132,2025-10-31,130,20,10,2025-10-24
27,1093,2025-10-31,49,20,10,2025-10-24
29,1177,2025-10-31,81,20,10,2025-10-24
9,1009,2025-10-31,136,20,10,2025-10-24
43,1146,2025-10-31,57,20,10,2025-10-24
23,1179,2025-10-31,38,20,10,2025-10-24
22,1122,2025-10-31,67,20,10,2025-10-24
13,1160,2025-10-31,106,20,10,2025-10-24
14,1121,2025-10-31,27,20,10,2025-10-24
23,1036,2025-10-31,20,20,10,2025-10-24
28,1090,2025-10-31,21,20,10,2025-10-24
1,1024,2025-10-31,71,20,10,2025-10-24
12,1082,2025-10-31,134,20,10,2025-10-24
31,1058,2025-10-31,147,20,10,2025-10-24
37,1139,2025-10-31,16,20,10,2025-10-24
7,1113,2025-10-31,21,20,10,2025-10-24
13,1072,2025-10-31,35,20,10,2025-10-24
36,1182,2025-10-31,69,20,10,2025-10-24
3,1106,2025-10-31,10,20,10,2025-10-24
41,1150,2025-10-31,110,20,10,2025-10-24
23,1005,2025-10-31,86,20,10,2025-10-24
47,1127,2025-10-31,144,20,10,2025-10-24
49,1017,2025-10-31,36,20,10,2025-10-24
4,1026,2025-10-31,71,20,10,2025-10-24
6,1089,2025-10-31,117,20,10,2025-10-24
40,1189,2025-10-31,91,20,10,2025-10-24
34,1191,2025-10-31,45,20,10,2025-10-24
9,1028,2025-10-31,93,20,10,2025-10-24
35,1113,2025-10-31,55,20,10,2025-10-24
42,1056,2025-10-31,24,20,10,2025-10-24
46,1155,2025-10-31,88,20,10,2025-10-24
9,1050,2025-10-31,25,20,10,2025-10-24
31,1069,2025-10-31,10,20,10,2025-10-24
42,1066,2025-10-31,67,20,10,2025-10-24
23,1141,2025-10-31,69,20,10,2025-10-24
14,1013,2025-10-31,26,20,10,2025-10-24
9,1062,2025-10-31,55,20,10,2025-10-24
43,1156,2025-10-31,100,20,10,2025-10-24
15,1046,2025-10-31,145,20,10,2025-10-24
12,1143,2025-10-31,108,20,10,2025-10-24
9,1093,2025-10-31,145,20,10,2025-10-24
10,1023,2025-10-31,97,20,10,2025-10-24
49,1101,2025-10-31,66,20,10,2025-10-24
38,1067,2025-10-31,11,20,10,2025-10-24
47,1066,2025-10-31,127,20,10,2025-10-24
38,1069,2025-10-31,134,20,10,2025-10-24
37,1058,2025-10-31,64,20,10,2025-10-24
21,1127,2025-10-31,28,20,10,2025-10-24
9,1192,2025-10-31,15,20,10,2025-10-24
30,1187,2025-10-31,67,20,10,2025-10-24
11,1190,2025-10-31,105,20,10,2025-10-24
25,1010,2025-10-31,112,20,10,2025-10-24
30,1188,2025-10-31,10,20,10,2025-10-24
17,1099,2025-10-31,86,20,10,2025-10-24
50,1088,2025-10-31,62,20,10,2025-10-24
8,1117,2025-10-31,13,20,10,2025-10-24
29,1103,2025-10-31,38,20,10,2025-10-24
2,1120,2025-10-31,94,20,10,2025-10-24
26,1099,2025-10-31,22,20,10,2025-10-24
6,1030,2025-10-31,22,20,10,2025-10-24
29,1127,2025-10-31,96,20,10,2025-10-24
8,1064,2025-10-31,85,20,10,2025-10-24
48,1033,2025-10-31,23,20,10,2025-10-24
28,1050,2025-10-31,95,20,10,2025-10-24
19,1064,2025-10-31,98,20,10,2025-10-24
21,1131,2025-10-31,68,20,10,2025-10-24
50,1124,2025-10-31,104,20,10,2025-10-24
43,1138,2025-10-31,22,20,10,2025-10-24
33,1179,2025-10-31,76,20,10,2025-10-24
17,1123,2025-10-31,70,20,10,2025-10-24
26,1155,2025-10-31,128,20,10,2025-10-24
17,1172,2025-10-31,143,20,10,2025-10-24
6,1182,2025-10-31,63,20,10,2025-10-24
36,1111,2025-10-31,66,20,10,2025-10-24
26,1129,2025-10-31,52,20,10,2025-10-24
7,1086,2025-10-31,22,20,10,2025-10-24
9,1077,2025-10-31,138,20,10,2025-10-24
19,1122,2025-10-31,134,20,10,2025-10-24
10,1155,2025-10-31,104,20,10,2025-10-24
26,1030,2025-10-31,135,20,10,2025-10-24
41,1074,2025-10-31,52,20,10,2025-10-24
36,1035,2025-10-31,12,20,10,2025-10-24
16,1051,2025-10-31,96,20,10,2025-10-24
7,1003,2025-10-31,132,20,10,2025-10-24
28,1157,2025-10-31,69,20,10,2025-10-24
34,1196,2025-10-31,149,20,10,2025-10-24
20,1080,2025-10-31,72,20,10,2025-10-24
14,1042,2025-10-31,123,20,10,2025-10-24
16,1130,2025-10-31,33,20,10,2025-10-24
10,1158,2025-10-31,22,20,10,2025-10-24
18,1037,2025-10-31,92,20,10,2025-10-24
41,1154,2025-10-31,130,20,10,2025-10-24
6,1009,2025-10-31,76,20,10,2025-10-24
3,1015,2025-10-31,50,20,10,2025-10-24
24,1099,2025-10-31,114,20,10,2025-10-24
3,1154,2025-10-31,84,20,10,2025-10-24
15,1191,2025-10-31,99,20,10,2025-10-24
50,1176,2025-10-31,92,20,10,2025-10-24
24,1072,2025-10-31,100,20,10,2025-10-24
42,1108,2025-10-31,44,20,10,2025-10-24
2,1073,2025-10-31,74,20,10,2025-10-24
22,1179,2025-10-31,89,20,10,2025-10-24
48,1040,2025-10-31,105,20,10,2025-10-24
32,1039,2025-10-31,84,20,10,2025-10-24
18,1054,2025-10-31,64,20,10,2025-10-24
5,1057,2025-10-31,128,20,10,2025-10-24
1,1027,2025-10-31,52,20,10,2025-10-24
16,1083,2025-10-31,12,20,10,2025-10-24
14,1193,2025-10-31,96,20,10,2025-10-24
10,1153,2025-10-31,147,20,10,2025-10-24
39,1113,2025-10-31,17,20,10,2025-10-24
36,1135,2025-10-31,19,20,10,2025-10-24
6,1066,2025-10-31,139,20,10,2025-10-24
12,1013,2025-10-31,102,20,10,2025-10-24
21,1182,2025-10-31,115,20,10,2025-10-24
23,1122,2025-10-31,16,20,10,2025-10-24
3,1159,2025-10-31,100,20,10,2025-10-24
22,1032,2025-10-31,121,20,10,2025-10-24
43,1130,2025-10-31,131,20,10,2025-10-24
46,1018,2025-10-31,83,20,10,2025-10-24
14,1028,2025-10-31,14,20,10,2025-10-24
33,1117,2025-10-31,109,20,10,2025-10-24
30,1092,2025-10-31,20,20,10,2025-10-24
46,1153,2025-10-31,25,20,10,2025-10-24
29,1132,2025-10-31,10,20,10,2025-10-24
15,1052,2025-10-31,46,20,10,2025-10-24
49,1068,2025-10-31,100,20,10,2025-10-24
25,1069,2025-10-31,53,20,10,2025-10-24
4,1058,2025-10-31,112,20,10,2025-10-24
42,1073,2025-10-31,60,20,10,2025-10-24
9,1052,2025-10-31,96,20,10,2025-10-24
33,1048,2025-10-31,132,20,10,2025-10-24
25,1027,2025-10-31,134,20,10,2025-10-24
41,1151,2025-10-31,67,20,10,2025-10-24
30,1173,2025-10-31,49,20,10,2025-10-24
31,1042,2025-10-31,129,20,10,2025-10-24
43,1070,2025-10-31,133,20,10,2025-10-24
2,1105,2025-10-31,22,20,10,2025-10-24
49,1199,2025-10-31,125,20,10,2025-10-24
50,1131,2025-10-31,146,20,10,2025-10-24
39,1169,2025-10-31,142,20,10,2025-10-24
50,1060,2025-10-31,61,20,10,2025-10-24
28,1064,2025-10-31,148,20,10,2025-10-24
29,1079,2025-10-31,96,20,10,2025-10-24
33,1135,2025-10-31,24,20,10,2025-10-24
32,1050,2025-10-31,116,20,10,2025-10-24
8,1175,2025-10-31,18,20,10,2025-10-24
46,1109,2025-10-31,79,20,10,2025-10-24
8,1101,2025-10-31,71,20,10,2025-10-24
38,1142,2025-10-31,114,20,10,2025-10-24
35,1004,2025-10-31,128,20,10,2025-10-24
28,1024,2025-10-31,116,20,10,2025-10-24
48,1191,2025-10-31,68,20,10,2025-10-24
31,1065,2025-10-31,23,20,10,2025-10-24
42,1027,2025-10-31,66,20,10,2025-10-24
37,1116,2025-10-31,148,20,10,2025-10-24
1,1044,2025-10-31,135,20,10,2025-10-24
8,1125,2025-10-31,93,20,10,2025-10-24
6,1079,2025-10-31,78,20,10,2025-10-24
40,1122,2025-10-31,103,20,10,2025-10-24
12,1072,2025-10-31,103,20,10,2025-10-24
50,1051,2025-10-31,130,20,10,2025-10-24
1,1025,2025-10-31,23,20,10,2025-10-24
33,1082,2025-10-31,144,20,10,2025-10-24
24,1058,2025-10-31,27,20,10,2025-10-24
46,1041,2025-10-31,85,20,10,2025-10-24
50,1085,2025-10-31,128,20,10,2025-10-24
14,1159,2025-10-31,120,20,10,2025-10-24
4,1108,2025-10-31,69,20,10,2025-10-24
45,1049,2025-10-31,144,20,10,2025-10-24
22,1068,2025-10-31,28,20,10,2025-10-24
30,1044,2025-10-31,59,20,10,2025-10-24
26,1085,2025-10-31,127,20,10,2025-10-24
41,1179,2025-10-31,101,20,10,2025-10-24
17,1041,2025-10-31,58,20,10,2025-10-24
4,1044,2025-10-31,90,20,10,2025-10-24
21,1075,2025-10-31,147,20,10,2025-10-24
1,1092,2025-10-31,94,20,10,2025-10-24
46,1016,2025-10-31,60,20,10,2025-10-24
12,1166,2025-10-31,10,20,10,2025-10-24
2,1086,2025-10-31,72,20,10,2025-10-24
15,1133,2025-10-31,93,20,10,2025-10-24
40,1051,2025-10-31,50,20,10,2025-10-24
35,1030,2025-10-31,102,20,10,2025-10-24
42,1166,2025-10-31,119,20,10,2025-10-24
46,1087,2025-10-31,17,20,10,2025-10-24
27,1015,2025-10-31,43,20,10,2025-10-24
18,1189,2025-10-31,30,20,10,2025-10-24
30,1110,2025-10-31,11,20,10,2025-10-24
7,1142,2025-10-31,123,20,10,2025-10-24
28,1054,2025-10-31,142,20,10,2025-10-24
46,1137,2025-10-31,134,20,10,2025-10-24
3,1136,2025-10-31,126,20,10,2025-10-24
48,1172,2025-10-31,38,20,10,2025-10-24
6,1021,2025-10-31,73,20,10,2025-10-24
33,1026,2025-10-31,141,20,10,2025-10-24
46,1030,2025-10-31,22,20,10,2025-10-24
30,1066,2025-10-31,82,20,10,2025-10-24
33,1080,2025-10-31,52,20,10,2025-10-24
1,1001,2025-10-31,12,20,10,2025-10-24
28,1156,2025-10-31,16,20,10,2025-10-24
22,1100,2025-10-31,53,20,10,2025-10-24
44,1087,2025-10-31,76,20,10,2025-10-24
38,1160,2025-10-31,26,20,10,2025-10-24
13,1064,2025-10-31,54,20,10,2025-10-24
44,1161,2025-10-31,24,20,10,2025-10-24
33,1090,2025-10-31,91,20,10,2025-10-24
22,1146,2025-10-31,70,20,10,2025-10-24
3,1067,2025-10-31,64,20,10,2025-10-24
3,1059,2025-10-31,33,20,10,2025-10-24
10,1076,2025-10-31,77,20,10,2025-10-24
2,1016,2025-10-31,136,20,10,2025-10-24
43,1075,2025-10-31,35,20,10,2025-10-24
19,1050,2025-10-31,77,20,10,2025-10-24
10,1065,2025-10-31,28,20,10,2025-10-24
3,1062,2025-10-31,105,20,10,2025-10-24
50,1157,2025-10-31,61,20,10,2025-10-24
8,1153,2025-10-31,29,20,10,2025-10-24
10,1018,2025-10-31,68,20,10,2025-10-24
9,1023,2025-10-31,76,20,10,2025-10-24
29,1042,2025-10-31,136,20,10,2025-10-24
6,1131,2025-10-31,144,20,10,2025-10-24
18,1148,2025-10-31,118,20,10,2025-10-24
34,1019,2025-10-31,20,20,10,2025-10-24
39,1161,2025-10-31,57,20,10,2025-10-24
44,1196,2025-10-31,117,20,10,2025-10-24
21,1019,2025-10-31,115,20,10,2025-10-24
42,1051,2025-10-31,50,20,10,2025-10-24
17,1103,2025-10-31,70,20,10,2025-10-24
45,1093,2025-10-31,25,20,10,2025-10-24
46,1100,2025-10-31,38,20,10,2025-10-24
50,1111,2025-10-31,30,20,10,2025-10-24
11,1121,2025-10-31,39,20,10,2025-10-24
21,1049,2025-10-31,70,20,10,2025-10-24
49,1039,2025-10-31,46,20,10,2025-10-24
46,1108,2025-10-31,146,20,10,2025-10-24
44,1047,2025-10-31,80,20,10,2025-10-24
35,1020,2025-10-31,130,20,10,2025-10-24
50,1114,2025-10-31,38,20,10,2025-10-24
25,1081,2025-10-31,82,20,10,2025-10-24
11,1168,2025-10-31,26,20,10,2025-10-24
40,1169,2025-10-31,90,20,10,2025-10-24
11,1099,2025-10-31,10,20,10,2025-10-24
9,1057,2025-10-31,141,20,10,2025-10-24
30,1063,2025-10-31,149,20,10,2025-10-24
39,1165,2025-10-31,72,20,10,2025-10-24
6,1107,2025-10-31,124,20,10,2025-10-24
33,1061,2025-10-31,102,20,10,2025-10-24
6,1156,2025-10-31,54,20,10,2025-10-24
34,1075,2025-10-31,102,20,10,2025-10-24
31,1104,2025-10-31,139,20,10,2025-10-24
26,1093,2025-10-31,89,20,10,2025-10-24
22,1124,2025-10-31,137,20,10,2025-10-24
50,1199,2025-10-31,91,20,10,2025-10-24
44,1061,2025-10-31,136,20,10,2025-10-24
47,1155,2025-10-31,22,20,10,2025-10-24
42,1150,2025-10-31,121,20,10,2025-10-24
46,1121,2025-10-31,141,20,10,2025-10-24
19,1092,2025-10-31,97,20,10,2025-10-24
47,1053,2025-10-31,129,20,10,2025-10-24
32,1094,2025-10-31,56,20,10,2025-10-24
32,1086,2025-10-31,39,20,10,2025-10-24
35,1065,2025-10-31,131,20,10,2025-10-24
3,1060,2025-10-31,60,20,10,2025-10-24
12,1193,2025-10-31,108,20,10,2025-10-24
14,1045,2025-10-31,47,20,10,2025-10-24
7,1049,2025-10-31,87,20,10,2025-10-24
23,1062,2025-10-31,56,20,10,2025-10-24
48,1034,2025-10-31,138,20,10,2025-10-24
50,1084,2025-10-31,126,20,10,2025-10-24
23,1143,2025-10-31,31,20,10,2025-10-24
17,1184,2025-10-31,113,20,10,2025-10-24
15,1112,2025-10-31,134,20,10,2025-10-24
30,1154,2025-10-31,38,20,10,2025-10-24
45,1096,2025-10-31,132,20,10,2025-10-24
15,1088,2025-10-31,25,20,10,2025-10-24
2,1068,2025-10-31,121,20,10,2025-10-24
29,1094,2025-10-31,106,20,10,2025-10-24
18,1015,2025-10-31,103,20,10,2025-10-24
46,1023,2025-10-31,12,20,10,2025-10-24
25,1144,2025-10-31,68,20,10,2025-10-24
41,1193,2025-10-31,114,20,10,2025-10-24
28,1173,2025-10-31,143,20,10,2025-10-24
48,1007,2025-10-31,16,20,10,2025-10-24
22,1173,2025-10-31,64,20,10,2025-10-24
18,1039,2025-10-31,11,20,10,2025-10-24
44,1104,2025-10-31,24,20,10,2025-10-24
2,1050,2025-10-31,81,20,10,2025-10-24
22,1049,2025-10-31,15,20,10,2025-10-24
29,1167,2025-10-31,110,20,10,2025-10-24
34,1109,2025-10-31,52,20,10,2025-10-24
11,1052,2025-10-31,106,20,10,2025-10-24
21,1008,2025-10-31,110,20,10,2025-10-24
9,1054,2025-10-31,85,20,10,2025-10-24
41,1136,2025-10-31,14,20,10,2025-10-24
37,1013,2025-10-31,75,20,10,2025-10-24
40,1058,2025-10-31,49,20,10,2025-10-24
35,1175,2025-10-31,135,20,10,2025-10-24
1,1074,2025-10-31,99,20,10,2025-10-24
16,1069,2025-10-31,122,20,10,2025-10-24
9,1042,2025-10-31,116,20,10,2025-10-24
21,1069,2025-10-31,14,20,10,2025-10-24
9,1066,2025-10-31,65,20,10,2025-10-24
33,1123,2025-10-31,68,20,10,2025-10-24
17,1069,2025-10-31,84,20,10,2025-10-24
12,1186,2025-10-31,18,20,10,2025-10-24
38,1085,2025-10-31,108,20,10,2025-10-24
25,1085,2025-10-31,90,20,10,2025-10-24
42,1076,2025-10-31,59,20,10,2025-10-24
6,1189,2025-10-31,47,20,10,2025-10-24
10,1168,2025-10-31,74,20,10,2025-10-24
40,1145,2025-10-31,131,20,10,2025-10-24
30,1144,2025-10-31,74,20,10,2025-10-24
14,1115,2025-10-31,33,20,10,2025-10-24
28,1021,2025-10-31,55,20,10,2025-10-24
15,1066,2025-10-31,90,20,10,2025-10-24
1,1187,2025-10-31,144,20,10,2025-10-24
23,1176,2025-10-31,63,20,10,2025-10-24
10,1129,2025-10-31,50,20,10,2025-10-24
24,1178,2025-10-31,122,20,10,2025-10-24
21,1135,2025-10-31,24,20,10,2025-10-24
1,1090,2025-10-31,106,20,10,2025-10-24
42,1029,2025-10-31,30,20,10,2025-10-24
31,1098,2025-10-31,18,20,10,2025-10-24
13,1007,2025-10-31,31,20,10,2025-10-24
9,1185,2025-10-31,86,20,10,2025-10-24
18,1164,2025-10-31,85,20,10,2025-10-24
29,1055,2025-10-31,51,20,10,2025-10-24
23,1010,2025-10-31,100,20,10,2025-10-24
50,1074,2025-10-31,141,20,10,2025-10-24
2,1167,2025-10-31,147,20,10,2025-10-24
7,1145,2025-10-31,73,20,10,2025-10-24
28,1027,2025-10-31,145,20,10,2025-10-24
48,1124,2025-10-31,72,20,10,2025-10-24
25,1194,2025-10-31,41,20,10,2025-10-24
34,1168,2025-10-31,104,20,10,2025-10-24
13,1111,2025-10-31,12,20,10,2025-10-24
17,1177,2025-10-31,129,20,10,2025-10-24
49,1045,2025-10-31,28,20,10,2025-10-24
32,1193,2025-10-31,65,20,10,2025-10-24
37,1089,2025-10-31,81,20,10,2025-10-24
10,1060,2025-10-31,19,20,10,2025-10-24
4,1181,2025-10-31,119,20,10,2025-10-24
14,1194,2025-10-31,15,20,10,2025-10-24
21,1101,2025-10-31,42,20,10,2025-10-24
23,1133,2025-10-31,138,20,10,2025-10-24
3,1020,2025-10-31,41,20,10,2025-10-24
36,1157,2025-10-31,78,20,10,2025-10-24
17,1147,2025-10-31,23,20,10,2025-10-24
32,1131,2025-10-31,109,20,10,2025-10-24
29,1114,2025-10-31,42,20,10,2025-10-24
6,1017,2025-10-31,102,20,10,2025-10-24
13,1109,2025-10-31,77,20,10,2025-10-24
24,1121,2025-10-31,93,20,10,2025-10-24
38,1023,2025-10-31,19,20,10,2025-10-24
11,1138,2025-10-31,66,20,10,2025-10-24
33,1191,2025-10-31,133,20,10,2025-10-24
49,1191,2025-10-31,135,20,10,2025-10-24
7,1026,2025-10-31,121,20,10,2025-10-24
32,1150,2025-10-31,71,20,10,2025-10-24
30,1196,2025-10-31,126,20,10,2025-10-24
3,1170,2025-10-31,79,20,10,2025-10-24
3,1082,2025-10-31,102,20,10,2025-10-24
18,1117,2025-10-31,11,20,10,2025-10-24
13,1118,2025-10-31,89,20,10,2025-10-24
19,1162,2025-10-31,117,20,10,2025-10-24
30,1182,2025-10-31,84,20,10,2025-10-24
5,1068,2025-10-31,39,20,10,2025-10-24
38,1040,2025-10-31,24,20,10,2025-10-24
34,1060,2025-10-31,135,20,10,2025-10-24
1,1117,2025-10-31,101,20,10,2025-10-24
41,1172,2025-10-31,16,20,10,2025-10-24
45,1115,2025-10-31,62,20,10,2025-10-24
5,1024,2025-10-31,36,20,10,2025-10-24
7,1162,2025-10-31,121,20,10,2025-10-24
36,1012,2025-10-31,68,20,10,2025-10-24
28,1122,2025-10-31,146,20,10,2025-10-24
44,1185,2025-10-31,51,20,10,2025-10-24
45,1169,2025-10-31,104,20,10,2025-10-24
30,1155,2025-10-31,34,20,10,2025-10-24
31,1041,2025-10-31,55,20,10,2025-10-24
43,1005,2025-10-31,43,20,10,2025-10-24
16,1118,2025-10-31,79,20,10,2025-10-24
7,1068,2025-10-31,79,20,10,2025-10-24
12,1009,2025-10-31,74,20,10,2025-10-24
44,1128,2025-10-31,126,20,10,2025-10-24
12,1131,2025-10-31,72,20,10,2025-10-24
45,1004,2025-10-31,69,20,10,2025-10-24
40,1115,2025-10-31,38,20,10,2025-10-24
44,1080,2025-10-31,20,20,10,2025-10-24
39,1159,2025-10-31,134,20,10,2025-10-24
14,1152,2025-10-31,115,20,10,2025-10-24
1,1003,2025-10-31,49,20,10,2025-10-24
32,1143,2025-10-31,60,20,10,2025-10-24
50,1092,2025-10-31,120,20,10,2025-10-24
38,1131,2025-10-31,69,20,10,2025-10-24
19,1188,2025-10-31,13,20,10,2025-10-24
47,1173,2025-10-31,20,20,10,2025-10-24
10,1140,2025-10-31,64,20,10,2025-10-24
47,1125,2025-10-31,102,20,10,2025-10-24
16,1013,2025-10-31,140,20,10,2025-10-24
7,1077,2025-10-31,116,20,10,2025-10-24
45,1123,2025-10-31,115,20,10,2025-10-24
43,1014,2025-10-31,51,20,10,2025-10-24
24,1062,2025-10-31,149,20,10,2025-10-24
34,1085,2025-10-31,61,20,10,2025-10-24
3,1143,2025-10-31,149,20,10,2025-10-24
45,1186,2025-10-31,83,20,10,2025-10-24
11,1189,2025-10-31,117,20,10,2025-10-24
42,1157,2025-10-31,25,20,10,2025-10-24
2,1090,2025-10-31,32,20,10,2025-10-24
14,1125,2025-10-31,113,20,10,2025-10-24
7,1157,2025-10-31,18,20,10,2025-10-24
7,1169,2025-10-31,33,20,10,2025-10-24
40,1056,2025-10-31,68,20,10,2025-10-24
19,1065,2025-10-31,75,20,10,2025-10-24
2,1075,2025-10-31,18,20,10,2025-10-24
19,1142,2025-10-31,51,20,10,2025-10-24
47,1028,2025-10-31,88,20,10,2025-10-24
43,1148,2025-10-31,145,20,10,2025-10-24
29,1188,2025-10-31,47,20,10,2025-10-24
31,1102,2025-10-31,96,20,10,2025-10-24
11,1142,2025-10-31,115,20,10,2025-10-24
13,1183,2025-10-31,41,20,10,2025-10-24
23,1123,2025-10-31,141,20,10,2025-10-24
17,1108,2025-10-31,91,20,10,2025-10-24
5,1155,2025-10-31,77,20,10,2025-10-24
42,1021,2025-10-31,118,20,10,2025-10-24
35,1038,2025-10-31,25,20,10,2025-10-24
31,1173,2025-10-31,115,20,10,2025-10-24
30,1085,2025-10-31,46,20,10,2025-10-24
12,1180,2025-10-31,43,20,10,2025-10-24
41,1001,2025-10-31,140,20,10,2025-10-24
50,1046,2025-10-31,75,20,10,2025-10-24
25,1087,2025-10-31,147,20,10,2025-10-24
31,1015,2025-10-31,18,20,10,2025-10-24
42,1135,2025-10-31,102,20,10,2025-10-24
22,1028,2025-10-31,85,20,10,2025-10-24
45,1148,2025-10-31,90,20,10,2025-10-24
12,1151,2025-10-31,88,20,10,2025-10-24
5,1189,2025-10-31,26,20,10,2025-10-24
12,1065,2025-10-31,130,20,10,2025-10-24
31,1165,2025-10-31,117,20,10,2025-10-24
14,1141,2025-10-31,29,20,10,2025-10-24
23,1018,2025-10-31,123,20,10,2025-10-24
36,1178,2025-10-31,62,20,10,2025-10-24
21,1156,2025-10-31,54,20,10,2025-10-24
41,1182,2025-10-31,27,20,10,2025-10-24
37,1009,2025-10-31,104,20,10,2025-10-24
28,1180,2025-10-31,28,20,10,2025-10-24
19,1141,2025-10-31,54,20,10,2025-10-24
4,1166,2025-10-31,82,20,10,2025-10-24
45,1030,2025-10-31,119,20,10,2025-10-24
12,1124,2025-10-31,114,20,10,2025-10-24
17,1166,2025-10-31,136,20,10,2025-10-24
43,1045,2025-10-31,23,20,10,2025-10-24
45,1002,2025-10-31,47,20,10,2025-10-24
7,1076,2025-10-31,28,20,10,2025-10-24
41,1002,2025-10-31,123,20,10,2025-10-24
21,1116,2025-10-31,18,20,10,2025-10-24
50,1006,2025-10-31,63,20,10,2025-10-24
27,1083,2025-10-31,75,20,10,2025-10-24
43,1111,2025-10-31,131,20,10,2025-10-24
46,1048,2025-10-31,114,20,10,2025-10-24
13,1119,2025-10-31,68,20,10,2025-10-24
50,1187,2025-10-31,93,20,10,2025-10-24
18,1143,2025-10-31,32,20,10,2025-10-24
12,1060,2025-10-31,80,20,10,2025-10-24
29,1190,2025-10-31,135,20,10,2025-10-24
4,1001,2025-10-31,83,20,10,2025-10-24
12,1103,2025-10-31,149,20,10,2025-10-24
